year	llen	lwid	ngalls	vgno	vdist	order	Gdiam	surv	wl	Neggs
1988	85	NA	4	1	10	1	0.7	0	NA	NA
1988	85	NA	4	1	7	1	3.5	0	NA	NA
1988	85	NA	4	1	7	1	1.2	0	NA	NA
1988	85	NA	4	1	73	1	1	0	NA	NA
1988	68	NA	3	1	49	1	0.8	0	NA	NA
1988	68	NA	3	1	5	1	3.1	0	NA	NA
1988	68	NA	3	1	3	1	0.7	0	NA	NA
1988	93	NA	2	1	8	1	1.2	0	NA	NA
1988	93	NA	2	1	5	1	1.3	0	NA	NA
1988	85	NA	3	1	0	1	1.2	0	NA	NA
1988	85	NA	3	1	0	1	1.3	0	NA	NA
1988	85	NA	3	1	0	1	0.6	0	NA	NA
1988	54	NA	2	1	2	1	3.1	0	NA	NA
1988	54	NA	2	1	4	1	2.8	0	NA	NA
1988	80	NA	4	1	6	1	2.5	0	NA	NA
1988	80	NA	4	1	4	1	1.3	0	NA	NA
1988	80	NA	4	1	8	1	2.8	0	NA	NA
1988	80	NA	4	1	5	1	3.5	0	NA	NA
1988	117	NA	10	1	82	1	0.9	0	NA	NA
1988	117	NA	10	2	12	1	1.2	0	NA	NA
1988	117	NA	10	2	22	2	2.3	0	NA	NA
1988	117	NA	10	3	4	1	1.3	0	NA	NA
1988	117	NA	10	3	14	2	2.9	0	NA	NA
1988	117	NA	10	3	20	3	1.8	0	NA	NA
1988	117	NA	10	2	5	1	2.7	0	NA	NA
1988	117	NA	10	2	12	2	2.5	0	NA	NA
1988	117	NA	10	1	2	1	0.7	0	NA	NA
1988	117	NA	10	1	14	1	2.8	0	NA	NA
1988	96	NA	2	1	7	1	3.3	0	NA	NA
1988	96	NA	2	1	8	1	2.3	0	NA	NA
1988	74	NA	4	1	1	1	3.3	0	NA	NA
1988	74	NA	4	1	2	1	2.8	0	NA	NA
1988	74	NA	4	1	3	1	2.4	0	NA	NA
1988	74	NA	4	1	1	1	3.5	1	NA	NA
1988	67	NA	5	1	2	1	3.3	0	NA	NA
1988	67	NA	5	1	3	1	4	1	NA	NA
1988	67	NA	5	1	1	1	3.5	1	NA	NA
1988	67	NA	5	1	2	1	4.4	0	NA	NA
1988	67	NA	5	1	3	1	2.9	0	NA	NA
1988	70	NA	5	1	10	1	0.9	0	NA	NA
1988	78	NA	5	1	5	1	0.9	0	NA	NA
1988	78	NA	5	1	47	1	0.4	0	NA	NA
1988	78	NA	5	1	9	1	5.1	0	NA	NA
1988	78	NA	5	1	6	1	1.8	0	NA	NA
1988	117	NA	1	1	82	1	4.3	0	NA	NA
1988	114	NA	2	1	20	1	4.6	0	NA	NA
1988	114	NA	2	1	23	1	2.3	0	NA	NA
1988	71	NA	2	1	6	1	2.9	0	NA	NA
1988	71	NA	2	1	5	1	1.8	0	NA	NA
1988	77	NA	6	2	6	1	4.7	0	NA	NA
1988	77	NA	6	2	12	2	2.7	0	NA	NA
1988	77	NA	6	2	5	1	1.4	0	NA	NA
1988	77	NA	6	2	10	2	1.8	0	NA	NA
1988	77	NA	6	1	8	1	1.8	0	NA	NA
1988	77	NA	6	1	54	1	1.7	0	NA	NA
1988	67	NA	1	1	47	1	5	1	4.2	68
1988	NA	NA	2	1	6	1	3.2	1	4.8	71
1988	NA	NA	2	2	4	1	4.7	1	4.64	132
1988	NA	NA	1	1	6	1	0	1	4.88	125
1988	NA	NA	1	1	7	1	4.9	1	4.92	133
1988	NA	NA	2	1	15	1	5.5	1	4.76	NA
1988	NA	NA	2	2	14	1	4.7	1	4.6	NA
1988	NA	NA	1	1	12	1	4.8	1	NA	NA
1988	NA	NA	2	1	16	1	3.6	1	NA	NA
1988	NA	NA	2	2	32	1	5.1	1	NA	NA
1988	NA	NA	1	1	9	1	5.4	1	5.2	164
1988	80	NA	1	1	61	1	4.9	1	5.3	106
1988	NA	NA	1	1	6	1	4.4	1	5.6	154
1991	150	NA	6	1	30	1	5.6	0	NA	NA
1991	150	NA	6	2	35	1	5.5	1	5.1	12
1991	150	NA	6	2	25	2	5.5	1	5.1	93
1991	150	NA	6	1	31	1	5.4	1	5.3	91
1991	150	NA	6	1	6	1	6.1	1	4.7	75
1991	150	NA	6	1	150	1	5.6	1	5.3	146
1991	117	NA	8	2	19	1	6.2	1	5.1	93
1991	117	NA	8	2	10	2	4.4	0	NA	NA
1991	117	NA	8	2	27	1	5.9	0	NA	NA
1991	117	NA	8	2	11	2	6.1	1	5.5	83
1991	117	NA	8	1	8	1	6.1	1	4.6	13
1991	117	NA	8	1	10	1	3.3	0	NA	NA
1991	117	NA	8	2	79	1	3.6	0	NA	NA
1991	117	NA	8	2	96	2	5.6	1	5	79
1991	129	NA	5	2	31	1	5.5	1	3	NA
1991	129	NA	5	2	14	2	6.3	1	5.9	210
1991	129	NA	5	1	6	1	5.6	0	NA	NA
1991	129	NA	5	1	9	1	5.8	1	3.5	12
1991	129	NA	5	1	10	1	5.9	1	5.5	139
1991	140	NA	6	1	7	1	5.9	1	3.1	NA
1991	140	NA	6	1	33	1	5.6	1	5.6	101
1991	140	NA	6	2	41	1	5.4	0	NA	NA
1991	140	NA	6	2	37	2	5.8	1	5.1	89
1991	140	NA	6	2	89	1	5.7	1	4.2	56
1991	140	NA	6	2	95	2	NA	0	NA	NA
1991	118	NA	4	1	21	1	5.6	0	NA	NA
1991	118	NA	4	1	6	1	5.4	1	5.3	95
1991	118	NA	4	1	5	1	5.8	1	5.2	62
1991	118	NA	4	1	91	1	5.3	0	NA	NA
1991	110	NA	2	1	27	1	4.6	0	NA	NA
1991	110	NA	2	1	2	1	4.9	1	1	NA
1991	102	NA	2	1	4	1	5.2	1	3	NA
1991	102	NA	2	1	6	1	5.2	1	5	76
1991	106	NA	5	1	23	1	5.6	1	5.3	72
1991	106	NA	5	1	26	1	5.7	1	5.1	94
1991	106	NA	5	2	15	1	5.1	1	5.3	113
1991	106	NA	5	2	3	2	5.3	1	4.3	22
1991	106	NA	5	1	16	1	5.7	1	5.3	136
1991	114	NA	5	2	29	1	5.8	1	5	82
1991	114	NA	5	2	21	2	5.3	1	4.7	11
1991	114	NA	5	1	11	1	5.4	1	5.3	103
1991	114	NA	5	1	8	1	5.6	1	5.1	61
1991	114	NA	5	1	91	1	5.6	1	5.3	29
1991	99	NA	4	1	21	1	5.6	1	4.8	78
1991	99	NA	4	1	21	1	5.2	1	5.1	19
1991	99	NA	4	1	6	1	5.7	1	5	47
1991	99	NA	4	1	6	1	5.5	1	5.2	142
1991	96	NA	3	1	28	1	5.7	1	5	51
1991	96	NA	3	1	16	1	5.3	1	4.7	54
1991	96	NA	3	1	8	1	5.5	0	NA	NA
1991	113	NA	1	1	93	1	5.8	0	NA	NA
1991	71	NA	2	1	3	1	5.4	1	2	NA
1991	71	NA	2	1	44	1	6.3	1	5.8	162
1991	97	NA	2	1	5	1	5.4	0	NA	NA
1991	97	NA	2	1	68	1	5.7	1	5.1	73
1991	97	NA	12	2	20	1	4.8	0	NA	NA
1991	97	NA	12	2	10	2	4.8	1	1	NA
1991	97	NA	12	2	24	1	4.7	1	2.5	34
1991	97	NA	12	2	22	2	5.3	1	4.8	52
1991	97	NA	12	2	21	1	4.7	0	NA	NA
1991	97	NA	12	2	17	2	NA	0	NA	NA
1991	97	NA	12	2	5	1	4.9	0	NA	NA
1991	97	NA	12	2	3	2	5.2	1	1.7	NA
1991	97	NA	12	2	68	1	5.3	1	4.4	19
1991	97	NA	12	2	72	2	5	1	1.5	NA
1991	97	NA	12	2	11	1	4.5	1	4.6	21
1991	97	NA	12	2	4	2	5.5	1	5.8	98
1991	92	NA	4	1	14	1	4.2	0	NA	NA
1991	92	NA	4	1	7	1	6	0	NA	NA
1991	92	NA	4	2	57	1	3.8	0	NA	NA
1991	92	NA	4	2	71	2	4.2	0	NA	NA
1991	90	NA	4	1	20	1	4.6	0	NA	NA
1991	90	NA	4	1	16	1	5.3	0	NA	NA
1991	90	NA	4	2	62	1	5.3	1	5.3	84
1991	90	NA	4	2	66	2	4.2	0	NA	NA
1991	89	NA	4	1	15	1	4.6	1	5	20
1991	89	NA	4	1	22	1	5.3	1	5.2	33
1991	89	NA	4	1	58	1	5	1	5	56
1991	89	NA	4	1	5	1	4.7	1	4.5	58
1991	85	NA	1	1	16	1	5.3	0	NA	NA
1991	90	NA	3	1	19	1	5.1	1	2.9	NA
1991	90	NA	3	1	4	1	5	1	4.3	94
1991	90	NA	3	1	76	1	5	1	5.3	146
1991	116	NA	7	3	23	1	3.8	0	NA	NA
1991	116	NA	7	3	18	2	5.5	1	5.4	104
1991	116	NA	7	3	8	3	5.3	1	4.8	47
1991	116	NA	7	1	23	1	4.7	0	NA	NA
1991	116	NA	7	1	5	1	5.6	1	3	NA
1991	116	NA	7	1	8	1	4.6	0	NA	NA
1991	116	NA	7	1	93	1	6	1	5.4	38
1991	97	NA	4	1	10	1	5.8	1	2.1	10
1991	97	NA	4	1	9	1	5.8	0	NA	NA
1991	97	NA	4	2	70	1	5.1	1	5.2	24
1991	97	NA	4	2	74	2	4.6	1	1.2	NA
1991	100	NA	6	1	10	1	5.6	0	NA	NA
1991	100	NA	6	1	21	1	5.3	1	4.9	79
1991	100	NA	6	1	9	1	4.6	0	NA	NA
1991	100	NA	6	1	15	1	5.8	0	NA	NA
1991	100	NA	6	1	77	1	5.2	1	4.6	39
1991	100	NA	6	1	7	1	5.3	1	4.7	9
1991	90	NA	2	2	8	1	6	1	4.5	44
1991	90	NA	2	2	7	2	7	0	NA	NA
1991	110	NA	2	2	19	1	4.2	0	NA	NA
1991	110	NA	2	2	15	2	6.4	1	6.5	76
1991	110	NA	2	2	7	1	5	1	4.9	30
1991	110	NA	2	2	3	2	5	1	3.7	24
1991	88	NA	2	2	21	1	5	1	4.2	NA
1991	88	NA	2	2	15	2	5.6	1	5	56
1991	93	NA	2	2	19	1	5	1	4.8	15
1991	93	NA	2	2	6	2	5	1	4.9	31
1991	138	NA	3	3	34	1	5.3	0	NA	NA
1991	138	NA	3	3	19	2	5.4	1	4.8	20
1991	138	NA	3	3	9	3	4.6	1	4.2	22
1991	138	NA	2	2	31	1	4.2	1	5	58
1991	138	NA	2	2	25	2	4.7	0	NA	NA
1991	118	NA	2	2	17	1	5.3	1	5.2	97
1991	118	NA	2	2	7	2	5.1	0	NA	NA
1991	97	NA	3	3	27	1	4.7	1	2.5	NA
1991	97	NA	3	3	20	2	5.4	1	1	NA
1991	97	NA	3	3	18	3	NA	0	NA	NA
1991	101	NA	2	2	15	1	4.3	0	NA	NA
1991	101	NA	2	2	5	2	5.8	1	1.1	NA
1991	115	NA	2	2	25	1	5.4	1	5.4	88
1991	115	NA	2	2	5	2	6.3	0	NA	NA
1991	120	NA	4	1	5	1	5.1	1	5.1	34
1991	120	NA	4	1	15	1	5.9	1	1.8	NA
1991	120	NA	4	1	30	1	3.5	0	NA	NA
1991	120	NA	4	1	22	1	5.3	0	NA	NA
1991	96	NA	4	1	12	1	5.5	1	5	47
1991	96	NA	4	2	24	1	4.4	0	NA	NA
1991	96	NA	4	2	6	2	5.6	1	5.8	28
1991	96	NA	4	1	74	1	5.6	0	NA	NA
1991	85	NA	3	1	14	1	5.3	1	5.1	52
1991	85	NA	3	1	10	1	5.8	0	NA	NA
1991	85	NA	3	1	11	1	5.7	1	2.2	12
1991	104	NA	5	1	12	1	4.8	0	NA	NA
1991	104	NA	5	2	14	1	5	1	3.8	NA
1991	104	NA	5	2	8	2	5.1	1	1.5	NA
1991	104	NA	5	1	2	1	5.1	0	NA	NA
1991	104	NA	5	1	7	1	4.4	0	NA	NA
1991	55	NA	1	1	31	1	4.9	1	5.4	23
1991	87	NA	4	1	17	1	5.7	1	2.5	NA
1991	87	NA	4	1	10	1	5	1	2.2	NA
1991	87	NA	4	1	55	1	6	1	5.4	44
1991	87	NA	4	1	18	1	NA	0	NA	NA
1991	117	NA	2	1	21	1	4.8	1	1.3	NA
1991	117	NA	2	1	14	1	6.4	1	3.9	NA
1991	118	NA	8	1	27	1	5.5	1	5	48
1991	118	NA	8	1	8	1	5.6	1	4.8	33
1991	118	NA	8	2	22	1	5	1	4.8	51
1991	118	NA	8	2	9	2	5.9	1	5.4	60
1991	118	NA	8	2	21	1	NA	0	NA	NA
1991	118	NA	8	2	6	2	NA	0	NA	NA
1991	118	NA	8	1	4	1	5.8	1	5.1	24
1991	118	NA	8	1	100	1	5.6	1	5	9
1991	87	NA	4	2	12	1	4.9	1	4.4	69
1991	87	NA	4	2	6	2	5.6	1	5	107
1991	87	NA	4	1	9	1	3.9	0	NA	NA
1991	87	NA	4	1	63	1	4.9	1	4.7	28
1991	96	NA	4	1	12	1	5.3	1	5	45
1991	96	NA	4	1	23	1	5.1	1	2.9	15
1991	96	NA	4	1	6	1	5.3	1	1.1	NA
1991	96	NA	4	1	64	1	5.5	1	1.7	NA
1991	90	NA	2	1	56	1	5.3	1	2.1	NA
1991	90	NA	2	1	11	1	5.4	1	5.8	88
1991	135	NA	6	1	110	1	5.5	1	5	34
1991	135	NA	6	2	28	1	5.6	1	5.1	49
1991	135	NA	6	2	21	2	5.3	1	1	NA
1991	135	NA	6	3	34	1	5	1	1.1	NA
1991	135	NA	6	3	29	2	5.2	1	5	15
1991	135	NA	6	3	20	3	5.4	1	5.2	31
1991	71	NA	1	1	42	1	5.8	1	2.5	39
1991	123	NA	4	2	41	1	5.3	0	NA	NA
1991	123	NA	4	2	32	2	5.2	0	NA	NA
1991	123	NA	4	1	12	1	6	0	NA	NA
1991	123	NA	4	1	21	1	6	0	NA	NA
1991	113	NA	4	2	29	1	4.8	1	5.2	54
1991	113	NA	4	2	22	2	5.8	1	5.3	63
1991	113	NA	4	1	22	1	4.9	1	4.5	25
1991	113	NA	4	1	91	1	4.6	1	5.1	12
1991	95	NA	6	1	5	1	5	1	4.8	45
1991	95	NA	6	2	27	1	4.9	1	2.4	NA
1991	95	NA	6	2	12	2	4.8	1	4.7	51
1991	95	NA	6	1	NA	1	5.4	1	5	60
1991	95	NA	6	1	20	1	5.2	1	1.7	NA
1991	95	NA	6	1	21	1	5.2	1	5.4	33
1991	123	NA	4	1	14	1	5.2	1	5.2	NA
1991	123	NA	4	1	25	1	5.8	1	2.3	67
1991	123	NA	4	1	29	1	3.9	0	NA	NA
1991	123	NA	4	1	102	1	5.8	1	5.2	53
1991	85	NA	9	1	8	1	4.6	0	NA	NA
1991	85	NA	9	2	17	1	3.9	1	1.1	NA
1991	85	NA	9	2	9	2	6.3	1	5.6	20
1991	85	NA	9	3	15	1	4.8	0	NA	NA
1991	85	NA	9	3	12	2	4.8	1	4.3	63
1991	85	NA	9	3	6	3	5.8	1	5.1	147
1991	85	NA	9	2	18	1	4.6	1	4.8	47
1991	85	NA	9	2	7	2	4.8	0	NA	NA
1991	85	NA	9	1	62	1	5.3	1	5.4	96
1991	97	NA	3	1	10	1	5.9	1	5.7	125
1991	97	NA	3	1	18	1	5.6	1	5.5	83
1991	97	NA	3	1	58	1	6.2	1	5.7	138
1991	72	NA	5	1	7	1	5	1	5	NA
1991	72	NA	5	1	9	1	5.6	1	5	135
1991	72	NA	5	1	3	1	5.4	1	5.2	NA
1991	72	NA	5	1	8	1	6	1	1	NA
1991	72	NA	5	1	49	1	5.6	1	5.4	87
1991	89	NA	3	1	9	1	5.2	0	NA	NA
1991	89	NA	3	2	20	1	5.8	1	1.2	NA
1991	89	NA	3	2	13	2	5.8	1	5.2	57
1991	130	NA	2	1	22	1	5.8	1	6.3	12
1991	130	NA	2	1	92	1	5.8	1	2	21
1991	110	NA	1	1	14	1	5.9	1	5.4	175
1991	128	NA	3	1	7	1	5.6	1	3.5	NA
1991	128	NA	3	1	8	1	5.3	0	NA	NA
1991	128	NA	3	1	102	1	5.6	1	5.2	58
1991	120	NA	10	4	29	1	NA	0	NA	NA
1991	120	NA	10	4	27	2	4.3	0	NA	NA
1991	120	NA	10	4	22	3	4.3	0	NA	NA
1991	120	NA	10	4	15	4	5.4	1	5.3	178
1991	120	NA	10	3	34	1	5	0	NA	NA
1991	120	NA	10	3	31	2	4.6	1	3.1	NA
1991	120	NA	10	3	21	3	5	0	NA	NA
1991	120	NA	10	1	10	1	5	1	2.5	NA
1991	120	NA	10	2	11	1	5.2	1	5.2	11
1991	120	NA	10	2	4	2	5	0	NA	NA
1991	120	NA	6	1	11	1	5.4	1	5.5	76
1991	120	NA	6	1	20	1	5.3	1	4.8	78
1991	120	NA	6	1	8	1	5	1	4.2	16
1991	120	NA	6	1	32	1	4.4	0	NA	NA
1991	120	NA	6	1	14	1	3.9	0	NA	NA
1991	120	NA	6	1	13	1	6	1	5.2	63
1991	86	NA	4	1	22	1	5.7	1	5.5	66
1991	86	NA	4	1	15	1	5.3	1	4.9	15
1991	86	NA	4	1	4	1	5.3	1	5	68
1991	86	NA	4	1	59	1	5.5	0	NA	NA
1991	81	NA	2	1	7	1	5.5	1	2	15
1991	81	NA	2	1	6	1	5.4	1	2	NA
1991	113	NA	2	1	33	1	5.4	1	5.2	55
1991	113	NA	2	1	19	1	5.4	0	NA	NA
1991	107	NA	4	1	6	1	4.8	0	NA	NA
1991	107	NA	4	1	26	1	5.1	0	NA	NA
1991	107	NA	4	1	13	1	5.5	1	5.5	173
1991	107	NA	4	1	86	1	4.5	1	1.5	NA
1991	120	NA	3	2	40	1	5.8	1	5.7	129
1991	120	NA	3	2	25	2	5.3	0	NA	NA
1991	120	NA	3	1	100	1	5.3	1	3.6	27
1991	95	NA	4	1	18	1	NA	0	NA	NA
1991	95	NA	4	1	24	1	5.5	1	5.8	29
1991	95	NA	4	1	9	1	5.7	1	6	56
1991	95	NA	4	1	71	1	NA	0	NA	NA
1991	90	NA	2	1	20	1	4.9	1	4.8	33
1991	90	NA	2	1	64	1	5.5	1	5.3	3
1991	134	NA	6	1	29	1	5	1	5.5	56
1991	134	NA	6	1	24	1	5	1	5	87
1991	134	NA	6	1	32	1	5.1	1	4.3	60
1991	134	NA	6	1	4	1	5	1	5.1	79
1991	134	NA	6	1	96	1	5.7	1	5.2	37
1991	134	NA	6	1	5	1	4.6	0	NA	NA
1991	103	NA	4	1	3	1	5.2	1	4.7	101
1991	103	NA	4	2	24	1	4.2	0	NA	NA
1991	103	NA	4	2	14	2	5.8	0	NA	NA
1991	103	NA	4	1	19	1	4.8	1	4.5	43
1991	112	NA	5	1	24	1	5.6	1	5.6	101
1991	112	NA	5	1	18	1	5.6	1	5.3	37
1991	112	NA	5	1	13	1	5.4	0	NA	NA
1991	112	NA	5	1	5	1	5.6	1	5.2	75
1991	112	NA	5	1	92	1	5.2	1	5	10
1991	125	NA	3	1	32	1	4.7	0	NA	NA
1991	125	NA	3	1	19	1	4.8	1	4.4	36
1991	125	NA	3	1	92	1	6.2	1	5.2	97
1991	135	NA	5	1	22	1	5.3	1	5.7	48
1991	135	NA	5	1	12	1	5.7	1	5	66
1991	135	NA	5	2	13	1	4.2	0	NA	NA
1991	135	NA	5	2	8	2	5.5	1	5.8	103
1991	135	NA	5	1	104	1	5.2	1	5.2	97
1991	95	NA	3	1	9	1	5.4	1	4.2	NA
1991	95	NA	3	1	20	1	5.2	0	NA	NA
1991	95	NA	3	1	76	1	5.8	1	5	33
1991	127	NA	2	1	18	1	5.4	1	5.2	54
1991	127	NA	2	1	22	1	5.8	1	5.2	125
1991	127	NA	3	1	30	1	5.5	0	NA	NA
1991	127	NA	3	1	19	1	5.8	1	5.2	137
1991	127	NA	3	1	10	1	5.4	1	2.1	NA
1991	120	NA	4	1	14	1	5.9	1	5.3	110
1991	120	NA	4	1	16	1	5.8	0	NA	NA
1991	120	NA	4	1	13	1	5.5	1	4.7	61
1991	120	NA	4	1	91	1	5.5	1	5.2	125
1991	72	NA	1	1	4	1	5.8	1	5.3	157
1991	105	NA	13	1	8	1	5.2	1	5.2	61
1991	105	NA	13	1	5	1	5.1	1	4.8	18
1991	105	NA	13	2	14	1	5.8	1	5.5	39
1991	105	NA	13	2	3	2	5.8	1	5.4	80
1991	105	NA	13	2	23	1	4.6	0	NA	NA
1991	105	NA	13	2	11	2	5.8	1	5.8	98
1991	105	NA	13	3	31	1	5.3	1	4.6	27
1991	105	NA	13	3	14	2	5.7	0	NA	NA
1991	105	NA	13	3	9	3	4.9	0	NA	NA
1991	105	NA	13	1	18	1	6	1	5	32
1991	105	NA	13	2	71	1	5	0	NA	NA
1991	105	NA	13	2	78	2	4.8	1	4.8	17
1991	105	NA	13	1	2	1	5.3	1	5.3	37
1991	104	NA	3	1	18	1	5.3	0	NA	NA
1991	104	NA	3	1	10	1	5.6	1	1	NA
1991	104	NA	3	1	80	1	5.6	1	5.1	73
1991	95	NA	8	1	23	1	5.3	1	4.8	71
1991	95	NA	8	1	9	1	5.4	1	5.4	57
1991	95	NA	8	3	26	1	4.8	0	NA	NA
1991	95	NA	8	3	21	2	4.2	0	NA	NA
1991	95	NA	8	3	10	3	4.3	0	NA	NA
1991	95	NA	8	2	65	1	5.6	1	5.3	52
1991	95	NA	8	2	78	2	5.3	1	5.8	107
1991	95	NA	8	1	3	1	5.8	1	5.5	156
1991	92	NA	3	1	5	1	5.6	1	5.2	74
1991	92	NA	3	1	4	1	4.8	0	NA	NA
1991	92	NA	3	1	72	1	4.3	0	NA	NA
1991	126	NA	1	1	31	1	5.8	1	5.3	59
1991	106	NA	4	2	20	1	5.8	1	5.3	123
1991	106	NA	4	2	17	2	5.7	1	5.4	64
1991	106	NA	4	1	18	1	5.6	1	5.3	41
1991	106	NA	4	1	84	1	5	0	NA	NA
1991	80	NA	2	1	18	1	5.3	1	5.2	53
1991	80	NA	2	1	3	1	5.8	1	4.4	34
1991	130	NA	2	1	17	1	5.8	1	5.4	112
1991	130	NA	2	1	101	1	5.6	1	4.4	85
1991	101	NA	11	2	28	1	5.8	0	NA	NA
1991	101	NA	11	2	16	2	5.3	1	4.7	61
1991	101	NA	11	3	18	1	5.3	1	1.2	NA
1991	101	NA	11	3	13	2	5.7	1	2.1	NA
1991	101	NA	11	3	6	3	4.4	0	NA	NA
1991	101	NA	11	2	34	1	4.6	0	NA	NA
1991	101	NA	11	2	25	2	4.6	0	NA	NA
1991	101	NA	11	3	18	1	5.3	0	NA	NA
1991	101	NA	11	3	14	2	5.4	1	4.6	44
1991	101	NA	11	3	5	3	5.5	1	5	92
1991	101	NA	11	1	83	1	4.6	0	NA	NA
1991	84	NA	4	1	5	1	5.5	0	NA	NA
1991	84	NA	4	1	3	1	6	1	5.8	134
1991	84	NA	4	1	6	1	6.4	0	NA	NA
1991	84	NA	4	1	60	1	5.8	0	NA	NA
1991	80	NA	2	1	12	1	5.8	0	NA	NA
1991	80	NA	2	1	12	1	5.4	1	1.2	NA
1991	135	NA	10	1	15	1	5.5	0	NA	NA
1991	135	NA	10	1	17	1	4.7	0	NA	NA
1991	135	NA	10	1	18	1	5.3	0	NA	NA
1991	135	NA	10	4	46	1	4.8	0	NA	NA
1991	135	NA	10	4	39	2	5.9	1	3.3	34
1991	135	NA	10	4	36	3	5.3	1	3.3	NA
1991	135	NA	10	4	11	4	5.8	1	3.9	95
1991	135	NA	10	1	13	1	5.8	0	NA	NA
1991	135	NA	10	1	19	1	5.7	1	4.5	53
1991	135	NA	10	1	104	1	5.7	1	4	36
1991	126	NA	1	1	28	1	5.6	1	2.5	NA
1991	112	NA	5	1	8	1	5.1	1	5.3	55
1991	112	NA	5	1	20	1	5.8	1	1	NA
1991	112	NA	5	1	6	1	5.7	1	5.7	37
1991	112	NA	5	1	12	1	5.2	0	NA	NA
1991	112	NA	5	1	87	1	4.9	1	5.4	89
1991	91	NA	3	1	24	1	4.6	0	NA	NA
1991	91	NA	3	1	13	1	5.5	1	5.3	69
1991	91	NA	3	1	10	1	5.2	0	NA	NA
1991	126	NA	6	1	27	1	5.4	1	4.7	10
1991	126	NA	6	1	28	1	5.4	1	4.6	62
1991	126	NA	6	1	6	1	5.3	0	NA	NA
1991	126	NA	6	2	5	1	4.7	0	NA	NA
1991	126	NA	6	2	2	2	5.2	0	NA	NA
1991	126	NA	6	1	100	1	5.6	0	NA	NA
1991	121	NA	8	1	27	1	4.8	0	NA	NA
1991	121	NA	8	1	25	1	4.3	0	NA	NA
1991	121	NA	8	3	36	1	4.2	0	NA	NA
1991	121	NA	8	3	28	2	5.7	1	4.8	47
1991	121	NA	8	3	23	3	5.7	1	4.3	51
1991	121	NA	8	1	4	1	5.5	0	NA	NA
1991	121	NA	8	1	10	1	5.8	1	5.1	52
1991	121	NA	8	1	100	1	4.9	0	NA	NA
1991	128	NA	6	2	32	1	5.8	1	4.6	12
1991	128	NA	6	2	20	2	5.2	1	4.5	33
1991	128	NA	6	2	21	1	4.8	0	NA	NA
1991	128	NA	6	2	13	2	5	0	NA	NA
1991	128	NA	6	1	25	1	5.8	0	NA	NA
1991	128	NA	6	1	2	1	5.3	1	3.5	35
1991	124	NA	2	1	10	1	5.6	1	5.2	122
1991	124	NA	2	1	6	1	5.2	1	4.6	41
1991	89	NA	5	1	7	1	5.4	1	5.1	57
1991	89	NA	5	1	8	1	5.8	0	NA	NA
1991	89	NA	5	1	7	1	5.3	1	5.4	112
1991	89	NA	5	1	3	1	5.3	1	5.3	175
1991	89	NA	5	1	66	1	5.3	1	5.3	123
1991	101	NA	4	1	16	1	5.7	1	5.3	55
1991	101	NA	4	1	14	1	5.6	1	5.5	32
1991	101	NA	4	1	13	1	4.5	0	NA	NA
1991	101	NA	4	1	12	1	5.7	1	2.3	NA
1991	103	NA	4	1	5	1	5.6	1	5.1	59
1991	103	NA	4	1	2	1	5.4	1	5.3	83
1991	103	NA	4	2	56	1	5.6	1	5.9	135
1991	103	NA	4	2	67	2	5.8	1	4.8	23
1991	90	NA	4	1	8	1	4.1	0	NA	NA
1991	90	NA	4	1	8	1	4.2	0	NA	NA
1991	90	NA	4	1	7	1	5.2	1	5.3	59
1991	90	NA	4	1	70	1	5.4	0	NA	NA
1991	116	NA	7	1	4	1	5.2	1	5.2	24
1991	116	NA	7	1	21	1	5.5	1	4.9	105
1991	116	NA	7	2	28	1	5.3	1	3.1	NA
1991	116	NA	7	2	25	2	5	1	4.5	46
1991	116	NA	7	2	14	1	4.8	1	3.4	10
1991	116	NA	7	2	9	2	5	0	NA	NA
1991	116	NA	7	1	84	1	5.8	1	5.4	47
1991	117	NA	4	2	26	1	5.4	1	5.4	63
1991	117	NA	4	2	20	2	5.4	1	5.3	56
1991	116	NA	4	1	25	1	5.8	1	4.7	72
1991	117	NA	4	1	8	1	5.8	1	5.5	93
1991	91	NA	6	1	19	1	4.3	0	NA	NA
1991	91	NA	6	1	6	1	5.3	1	4.8	69
1991	91	NA	6	2	26	1	4.6	0	NA	NA
1991	91	NA	6	2	23	2	4.2	0	NA	NA
1991	91	NA	6	2	16	1	4.7	0	NA	NA
1991	91	NA	6	2	5	2	5	1	3	NA
1991	95	NA	2	1	8	1	5.7	1	1.1	NA
1991	95	NA	2	1	9	1	4.3	0	NA	NA
1991	112	NA	4	1	20	1	5	0	NA	NA
1991	112	NA	4	1	21	1	5.5	1	4.8	45
1991	112	NA	4	1	8	1	4.9	0	NA	NA
1991	112	NA	4	1	90	1	5.2	0	NA	NA
1991	110	NA	4	1	16	1	5	0	NA	NA
1991	110	NA	4	1	6	1	5.4	0	NA	NA
1991	110	NA	4	1	10	1	4.3	0	NA	NA
1991	110	NA	4	1	86	1	5.1	0	NA	NA
1991	104	NA	3	2	24	1	4.5	0	NA	NA
1991	104	NA	3	2	13	2	5.8	1	5.7	86
1991	104	NA	3	1	75	1	5.2	0	NA	NA
1991	105	NA	3	1	18	1	5.8	0	NA	NA
1991	105	NA	3	1	12	1	4.4	0	NA	NA
1991	105	NA	3	1	7	1	5.6	1	3	41
1991	104	NA	5	1	19	1	5.3	1	3.1	NA
